# netcoevolve=0.1.0 n=1500 rho=1500 eta=3 beta=3 sd0=0 sd1=1 sc0=1 sc1=0 p1=0.8 p00=0.5 p01=0.5 p11=0.5 sample_delta=0.01 t_max=2 seed=40451 (random) output_file=output/simulation-20260102-135649.csv
# coloured motif densities include symmetry multiplicities; sums across colour patterns recover uncoloured homomorphism densities for each motif family
# beta=3 (eta=beta, rho=n)
time,col0,col1,e00,e01,e11,ne00,ne01,ne11,3cyc000,3cyc001,3cyc011,3cyc111,2p000,2p001,2p010,2p011,2p101,2p111,3p0000,3p0001,3p0010,3p0011,3p0101,3p0110,3p0111,3p1001,3p1011,3p1111,3s0_000,3s0_001,3s0_011,3s0_111,3s1_000,3s1_001,3s1_011,3s1_111
0.000000000,0.199333333,0.800666667,0.019681565,0.159959084,0.320537247,0.019945742,0.159452969,0.320423393,0.000962404,0.011845584,0.048037244,0.064038318,0.001948279,0.015770193,0.008005146,0.063948433,0.032076055,0.128260634,0.000192980,0.001562126,0.001579497,0.006308825,0.006425223,0.003191613,0.025605627,0.003161134,0.025663798,0.051356788,0.000193749,0.002342812,0.009491800,0.012884094,0.000804407,0.009606804,0.038405906,0.051400016
0.000000000,0.199333333,0.800666667,0.019681565,0.159959084,0.320537247,0.019945742,0.159452969,0.320423393,0.000962404,0.011845584,0.048037244,0.064038318,0.001948279,0.015770193,0.008005146,0.063948433,0.032076055,0.128260634,0.000192980,0.001562126,0.001579497,0.006308825,0.006425223,0.003191613,0.025605627,0.003161134,0.025663798,0.051356788,0.000193749,0.002342812,0.009491800,0.012884094,0.000804407,0.009606804,0.038405906,0.051400016
0.010000005,0.130000000,0.870000000,0.011489437,0.053511230,0.708103180,0.005335112,0.172839671,0.048721370,0.000849524,0.001764729,0.039262148,0.554251204,0.001066370,0.003442663,0.000864252,0.042621324,0.013795217,0.581201683,0.000100159,0.000289611,0.000115116,0.002697568,0.000842289,0.000642153,0.034996533,0.000461413,0.022595843,0.477426439,0.000101845,0.000373041,0.002235311,0.008724707,0.000030542,0.001981932,0.051993024,0.479716341
0.020000002,0.091333333,0.908666667,0.007216366,0.012834334,0.812927730,0.001070047,0.153259506,0.012692017,0.000556770,0.000120903,0.010541714,0.719252201,0.000591912,0.000486193,0.000058321,0.011198287,0.003560768,0.727876433,0.000048694,0.000037164,0.000005624,0.000411001,0.000050582,0.000038616,0.010032891,0.000025115,0.006377140,0.652160261,0.000049234,0.000037220,0.000293292,0.002416515,0.000001036,0.000135628,0.014865134,0.652882441
0.030000015,0.107333333,0.892666667,0.009547698,0.018932622,0.782452302,0.001908828,0.172820992,0.014337558,0.000827477,0.000215184,0.015591049,0.676295141,0.000892281,0.000800399,0.000116033,0.016296795,0.005279927,0.686356087,0.000083756,0.000068393,0.000011566,0.000672623,0.000111918,0.000084943,0.014304351,0.000050143,0.009265300,0.602465444,0.000084689,0.000074736,0.000437628,0.003707498,0.000002055,0.000281526,0.021242906,0.603202997
0.040000017,0.128666667,0.871333333,0.013032688,0.031260841,0.729023794,0.003447632,0.193111852,0.030123193,0.001216437,0.000692178,0.021555118,0.595847390,0.001380978,0.001996905,0.000328835,0.025293286,0.007422317,0.613030485,0.000147243,0.000195813,0.000047153,0.001570045,0.000264082,0.000219834,0.021277472,0.000154547,0.012462760,0.515862589,0.000149457,0.000231102,0.001080561,0.004539876,0.000009836,0.000720607,0.031442153,0.517372934
0.050064772,0.095333333,0.904666667,0.009030909,0.000002668,0.818348232,0.000000000,0.172602179,0.000016011,0.000848340,0.000000000,0.000000000,0.738719664,0.000854356,0.000000252,0.000000001,0.000002402,0.000000001,0.739279211,0.000080879,0.000000024,0.000000000,0.000000227,0.000000000,0.000000000,0.000002171,0.000000000,0.000000002,0.668295390,0.000080879,0.000000036,0.000000000,0.000000000,0.000000000,0.000000002,0.000003245,0.668295448
0.060000000,0.095333333,0.904666667,0.009030909,0.000000000,0.818364243,0.000000000,0.172604848,0.000000000,0.000848340,0.000000000,0.000000000,0.738762862,0.000854356,0.000000000,0.000000000,0.000000000,0.000000000,0.739308075,0.000080879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.668334499,0.000080879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.668334499
0.070000000,0.095333333,0.904666667,0.009030909,0.000000000,0.818364243,0.000000000,0.172604848,0.000000000,0.000848340,0.000000000,0.000000000,0.738762862,0.000854356,0.000000000,0.000000000,0.000000000,0.000000000,0.739308075,0.000080879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.668334499,0.000080879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.668334499
0.080000000,0.095333333,0.904666667,0.009030909,0.000000000,0.818364243,0.000000000,0.172604848,0.000000000,0.000848340,0.000000000,0.000000000,0.738762862,0.000854356,0.000000000,0.000000000,0.000000000,0.000000000,0.739308075,0.000080879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.668334499,0.000080879,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.668334499
