# netcoevolve=0.1.0 n=1500 rho=1500 eta=3 beta=3 sd0=0 sd1=1 sc0=1 sc1=0 p1=0.8 p00=0.5 p01=0.5 p11=0.5 sample_delta=0.01 t_max=2 seed=36206 (random) output_file=output/simulation-20260102-135323.csv
# coloured motif densities include symmetry multiplicities; sums across colour patterns recover uncoloured homomorphism densities for each motif family
# beta=3 (eta=beta, rho=n)
time,col0,col1,e00,e01,e11,ne00,ne01,ne11,3cyc000,3cyc001,3cyc011,3cyc111,2p000,2p001,2p010,2p011,2p101,2p111,3p0000,3p0001,3p0010,3p0011,3p0101,3p0110,3p0111,3p1001,3p1011,3p1111,3s0_000,3s0_001,3s0_011,3s0_111,3s1_000,3s1_001,3s1_011,3s1_111
0.000000000,0.204000000,0.796000000,0.020780076,0.162412275,0.316475873,0.020727596,0.162572382,0.317031799,0.001054021,0.012385724,0.048348558,0.062707575,0.002120050,0.016522066,0.008301347,0.064486504,0.032313374,0.125756499,0.000216435,0.001686750,0.001690119,0.006564536,0.006610863,0.003287183,0.025641751,0.003286314,0.025677427,0.050004466,0.000217061,0.002530151,0.009868375,0.012878939,0.000852020,0.009894903,0.038462878,0.050043891
0.000000000,0.204000000,0.796000000,0.020780076,0.162412275,0.316475873,0.020727596,0.162572382,0.317031799,0.001054021,0.012385724,0.048348558,0.062707575,0.002120050,0.016522066,0.008301347,0.064486504,0.032313374,0.125756499,0.000216435,0.001686750,0.001690119,0.006564536,0.006610863,0.003287183,0.025641751,0.003286314,0.025677427,0.050004466,0.000217061,0.002530151,0.009868375,0.012878939,0.000852020,0.009894903,0.038462878,0.050043891
0.010000007,0.144666667,0.855333333,0.015530354,0.045823438,0.678555481,0.005315544,0.201818101,0.052957082,0.001479975,0.001413781,0.028613516,0.515849787,0.001750655,0.003435241,0.000699950,0.034908654,0.010160469,0.543739312,0.000198988,0.000359890,0.000114232,0.002539661,0.000539612,0.000450454,0.027970976,0.000316114,0.016193479,0.436090036,0.000202409,0.000450020,0.001779461,0.005896004,0.000027222,0.001456934,0.041157505,0.438487948
0.020000005,0.137333333,0.862666667,0.013992439,0.043674450,0.701938181,0.004788970,0.193429397,0.042176562,0.001241106,0.001263340,0.028369077,0.552953698,0.001488845,0.003171752,0.000618221,0.034375663,0.009945421,0.575706690,0.000159596,0.000314959,0.000095913,0.002442310,0.000502074,0.000421720,0.028201835,0.000300868,0.016235358,0.472542001,0.000162368,0.000389883,0.001786719,0.005696982,0.000021868,0.001346986,0.041666726,0.474618984
0.030000001,0.183333333,0.816666667,0.023311541,0.071089171,0.612631532,0.010199689,0.228555037,0.054213031,0.002377616,0.003329138,0.041168814,0.435584955,0.003070227,0.007241459,0.001649406,0.051953039,0.014825415,0.464026637,0.000407474,0.000901629,0.000345815,0.005225870,0.001293157,0.001103247,0.039361803,0.000810413,0.022307065,0.351762463,0.000413935,0.001194589,0.003939467,0.007681022,0.000085465,0.003449967,0.058221919,0.353979022
0.040000003,0.128000000,0.872000000,0.012984656,0.030257505,0.734341116,0.003324883,0.193123416,0.025968423,0.001207527,0.000639564,0.020484308,0.605482868,0.001373858,0.001972649,0.000307901,0.024721617,0.007042817,0.620825412,0.000146158,0.000194831,0.000044599,0.001574995,0.000244485,0.000208418,0.020910417,0.000145498,0.011880067,0.525222386,0.000148217,0.000233348,0.001035819,0.004279646,0.000009050,0.000685510,0.030926980,0.526551949
0.050000050,0.098000000,0.902000000,0.008152101,0.015293751,0.800005337,0.001392929,0.161616189,0.013539693,0.000654908,0.000182953,0.011921646,0.703150564,0.000705352,0.000652519,0.000085970,0.013124536,0.004033746,0.710915180,0.000061245,0.000052441,0.000009288,0.000539448,0.000069124,0.000053919,0.011669579,0.000036523,0.007159930,0.632173796,0.000062041,0.000053009,0.000394259,0.002583426,0.000002080,0.000185646,0.017297837,0.632937046
0.060000001,0.150000000,0.850000000,0.014880142,0.068005337,0.666285968,0.007534801,0.187164777,0.056128975,0.001176324,0.002860592,0.047033952,0.501592484,0.001539722,0.005269381,0.001430201,0.051953417,0.016737159,0.528900168,0.000161026,0.000504862,0.000228080,0.003961572,0.001333035,0.001014359,0.041247870,0.000730022,0.026411944,0.420242405,0.000163616,0.000671311,0.003355760,0.010046424,0.000065471,0.003132313,0.061196869,0.422847875
0.070000002,0.173333333,0.826666667,0.020400267,0.066347343,0.638502113,0.009548588,0.220421614,0.044780076,0.002046478,0.002773072,0.046515810,0.474230985,0.002537215,0.005468922,0.001406486,0.050021479,0.016366128,0.497527250,0.000319773,0.000610330,0.000242368,0.004040226,0.001299679,0.000981133,0.038989947,0.000675812,0.025436356,0.387993971,0.000325493,0.000771310,0.003327932,0.009993235,0.000066089,0.003033580,0.057869805,0.389846306
0.080000006,0.264000000,0.736000000,0.046857016,0.104006226,0.471038470,0.022709362,0.284861018,0.070527907,0.006586919,0.007538615,0.050412057,0.276827319,0.008649559,0.015087733,0.003908247,0.064354391,0.018962287,0.306604504,0.001611050,0.002643955,0.001170828,0.009162847,0.002663175,0.002203894,0.041871752,0.001603511,0.024430863,0.199829471,0.001637546,0.003578704,0.006970719,0.008924223,0.000323494,0.006863639,0.061740549,0.201782155
