# netcoevolve=0.1.0 n=1500 rho=1500 eta=3 beta=3 sd0=0 sd1=1 sc0=1 sc1=0 p1=0.8 p00=0.5 p01=0.5 p11=0.5 sample_delta=0.01 t_max=2 seed=10097 (random) output_file=output/simulation-20260102-140107.csv
# coloured motif densities include symmetry multiplicities; sums across colour patterns recover uncoloured homomorphism densities for each motif family
# beta=3 (eta=beta, rho=n)
time,col0,col1,e00,e01,e11,ne00,ne01,ne11,3cyc000,3cyc001,3cyc011,3cyc111,2p000,2p001,2p010,2p011,2p101,2p111,3p0000,3p0001,3p0010,3p0011,3p0101,3p0110,3p0111,3p1001,3p1011,3p1111,3s0_000,3s0_001,3s0_011,3s0_111,3s1_000,3s1_001,3s1_011,3s1_111
0.000000000,0.186666667,0.813333333,0.017327107,0.151847899,0.330598177,0.017416055,0.151999111,0.330811652,0.000797956,0.010548030,0.046203922,0.067029543,0.001611899,0.014073224,0.007104138,0.061637467,0.030864679,0.134311508,0.000150046,0.001310081,0.001317697,0.005716337,0.005779803,0.002874861,0.025058022,0.002859499,0.025073650,0.054602860,0.000150575,0.001964693,0.008585411,0.012565621,0.000667608,0.008656520,0.037585750,0.054648054
0.000000000,0.186666667,0.813333333,0.017327107,0.151847899,0.330598177,0.017416055,0.151999111,0.330811652,0.000797956,0.010548030,0.046203922,0.067029543,0.001611899,0.014073224,0.007104138,0.061637467,0.030864679,0.134311508,0.000150046,0.001310081,0.001317697,0.005716337,0.005779803,0.002874861,0.025058022,0.002859499,0.025073650,0.054602860,0.000150575,0.001964693,0.008585411,0.012565621,0.000667608,0.008656520,0.037585750,0.054648054
0.010000003,0.174000000,0.826000000,0.022204136,0.058502113,0.625394708,0.007975984,0.229137647,0.056785412,0.002373429,0.002366613,0.031264329,0.450124076,0.002935432,0.005853352,0.001156224,0.042629861,0.011254227,0.478865700,0.000390585,0.000737432,0.000243407,0.004181703,0.000796577,0.000728583,0.032639312,0.000537630,0.017098544,0.367003957,0.000396926,0.000960135,0.002823884,0.005665333,0.000055535,0.002332889,0.048033094,0.369398095
0.020000004,0.205333333,0.794666667,0.028402935,0.083348899,0.569074494,0.013649989,0.243211919,0.062311763,0.003161035,0.004472197,0.048493547,0.381714965,0.004097362,0.009070369,0.002293394,0.058220582,0.017645578,0.412429683,0.000596951,0.001223866,0.000513232,0.006238777,0.001839861,0.001491356,0.042202941,0.001061019,0.025445093,0.299189259,0.000606722,0.001629666,0.004853555,0.009472041,0.000137002,0.004604821,0.062546483,0.301304966
0.030000005,0.226666667,0.773333333,0.034427396,0.091865688,0.520159217,0.016833445,0.258945964,0.077768290,0.004263582,0.005753292,0.048920736,0.324421573,0.005481128,0.010948293,0.002956204,0.059199208,0.018297334,0.356905458,0.000882484,0.001629838,0.000739737,0.006857946,0.002148267,0.001690804,0.040583781,0.001226109,0.024821213,0.245241976,0.000898272,0.002171470,0.005413763,0.009396311,0.000215680,0.005306564,0.059656043,0.247751624
0.040000004,0.280000000,0.720000000,0.049388481,0.123151434,0.462618635,0.028877029,0.280317545,0.055646876,0.006499179,0.010637529,0.068697305,0.277227260,0.008999699,0.018201616,0.005393207,0.077726567,0.025094660,0.301340441,0.001655520,0.003120999,0.001615392,0.011369082,0.004267009,0.003268561,0.050642599,0.002371377,0.032561188,0.196496241,0.001677970,0.004299488,0.009907109,0.012404239,0.000490542,0.009955143,0.075330078,0.198049107
0.050000001,0.206666667,0.793333333,0.033146542,0.053088726,0.577474761,0.009455192,0.275041139,0.051793640,0.004889730,0.002314844,0.028138105,0.400930850,0.005582647,0.005814526,0.001123684,0.036337884,0.010096354,0.425415343,0.000946446,0.000923602,0.000283800,0.003798681,0.000668634,0.000575826,0.026749396,0.000397775,0.014747167,0.313699747,0.000960271,0.001178833,0.002256353,0.005549718,0.000070540,0.001979208,0.038948048,0.315701689
0.060000006,0.193333333,0.806666667,0.025849233,0.072757839,0.591187903,0.011424505,0.239361352,0.059419168,0.002922812,0.003527772,0.044155849,0.410265804,0.003632169,0.007194540,0.001777908,0.051492893,0.015950807,0.438882663,0.000516131,0.000931216,0.000370721,0.004966946,0.001423974,0.001123974,0.038225907,0.000800168,0.023523473,0.326124856,0.000525557,0.001198100,0.003905056,0.008842623,0.000099633,0.003534982,0.056356350,0.328499260
0.070000001,0.296000000,0.704000000,0.061488993,0.099187903,0.430478097,0.025987992,0.317858128,0.064998888,0.010428350,0.007583655,0.041455589,0.242645022,0.013291266,0.016675204,0.003899018,0.057748780,0.015714659,0.268126715,0.002894195,0.003455351,0.001379291,0.009469227,0.002214991,0.001946378,0.035929732,0.001430862,0.019255704,0.167239202,0.002943804,0.004633568,0.006476973,0.006708883,0.000367336,0.006196301,0.052680271,0.168817984
0.080000004,0.295333333,0.704666667,0.060788081,0.104539026,0.418033356,0.026294863,0.311961752,0.078382922,0.010207893,0.008582507,0.041888804,0.225321323,0.013032476,0.017660879,0.004373287,0.058532532,0.016363483,0.253906706,0.002816205,0.003633117,0.001559144,0.009605659,0.002440006,0.002063128,0.035480607,0.001584875,0.019422741,0.154500677,0.002862490,0.004944031,0.006755982,0.006897697,0.000437049,0.006632625,0.051754422,0.156351428
