# netcoevolve=0.1.0 n=1500 rho=1500 eta=3 beta=3 sd0=0 sd1=1 sc0=1 sc1=0 p1=0.8 p00=0.5 p01=0.5 p11=0.5 sample_delta=0.01 t_max=2 seed=8276 (random) output_file=output/simulation-20260102-134503.csv
# coloured motif densities include symmetry multiplicities; sums across colour patterns recover uncoloured homomorphism densities for each motif family
# beta=3 (eta=beta, rho=n)
time,col0,col1,e00,e01,e11,ne00,ne01,ne11,3cyc000,3cyc001,3cyc011,3cyc111,2p000,2p001,2p010,2p011,2p101,2p111,3p0000,3p0001,3p0010,3p0011,3p0101,3p0110,3p0111,3p1001,3p1011,3p1111,3s0_000,3s0_001,3s0_011,3s0_111,3s1_000,3s1_001,3s1_011,3s1_111
0.000000000,0.211333333,0.788666667,0.022338448,0.167001112,0.311231488,0.022212141,0.166564376,0.310652435,0.001178732,0.013236462,0.049416076,0.061323419,0.002365441,0.017627476,0.008856549,0.065812806,0.032975844,0.122755815,0.000250642,0.001867856,0.001870916,0.006951359,0.006999871,0.003481476,0.025975169,0.003479780,0.026008017,0.048449503,0.000251419,0.002801553,0.010448264,0.013042329,0.000942911,0.010477248,0.038960993,0.048488509
0.000000000,0.211333333,0.788666667,0.022338448,0.167001112,0.311231488,0.022212141,0.166564376,0.310652435,0.001178732,0.013236462,0.049416076,0.061323419,0.002365441,0.017627476,0.008856549,0.065812806,0.032975844,0.122755815,0.000250642,0.001867856,0.001870916,0.006951359,0.006999871,0.003481476,0.025975169,0.003479780,0.026008017,0.048449503,0.000251419,0.002801553,0.010448264,0.013042329,0.000942911,0.010477248,0.038960993,0.048488509
0.010000008,0.138000000,0.862000000,0.014295753,0.041534356,0.694884590,0.004668890,0.196536358,0.048080053,0.001348252,0.001148503,0.027412276,0.539059403,0.001563090,0.002830501,0.000578844,0.032156217,0.009662365,0.565086374,0.000172337,0.000285557,0.000087743,0.002117485,0.000460568,0.000373134,0.026151855,0.000251077,0.015645415,0.459907718,0.000175138,0.000354231,0.001446499,0.005983472,0.000021105,0.001221838,0.038442887,0.462245422
0.020000006,0.094666667,0.905333333,0.007901268,0.012143207,0.802880142,0.001003336,0.159380921,0.016691127,0.000640338,0.000131364,0.008966587,0.703118464,0.000679746,0.000541861,0.000062037,0.010319765,0.003042996,0.713460522,0.000058599,0.000044722,0.000007419,0.000440672,0.000041053,0.000033239,0.009175350,0.000020702,0.005402675,0.634428873,0.000059141,0.000048885,0.000273475,0.002012506,0.000001550,0.000128720,0.013486800,0.635448422
0.030000104,0.087333333,0.912666667,0.007429842,0.001755837,0.831070491,0.000144096,0.157762953,0.001836780,0.000622846,0.000006075,0.001079406,0.754103573,0.000634132,0.000085735,0.000002693,0.001562891,0.000361209,0.755949198,0.000054159,0.000007305,0.000000382,0.000075111,0.000000905,0.000000734,0.001422602,0.000000454,0.000657362,0.688076587,0.000054268,0.000007392,0.000040953,0.000191988,0.000000045,0.000006038,0.002100769,0.688200189
0.040909797,0.084000000,0.916000000,0.007004670,0.000000000,0.839004670,0.000000000,0.153990660,0.000000000,0.000578667,0.000000000,0.000000000,0.766897998,0.000583333,0.000000000,0.000000000,0.000000000,0.000000000,0.767456962,0.000048611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.702478939,0.000048611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.702478939
0.050000000,0.084000000,0.916000000,0.007004670,0.000000000,0.839004670,0.000000000,0.153990660,0.000000000,0.000578667,0.000000000,0.000000000,0.766897998,0.000583333,0.000000000,0.000000000,0.000000000,0.000000000,0.767456962,0.000048611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.702478939,0.000048611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.702478939
0.060000000,0.084000000,0.916000000,0.007004670,0.000000000,0.839004670,0.000000000,0.153990660,0.000000000,0.000578667,0.000000000,0.000000000,0.766897998,0.000583333,0.000000000,0.000000000,0.000000000,0.000000000,0.767456962,0.000048611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.702478939,0.000048611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.702478939
0.070000000,0.084000000,0.916000000,0.007004670,0.000000000,0.839004670,0.000000000,0.153990660,0.000000000,0.000578667,0.000000000,0.000000000,0.766897998,0.000583333,0.000000000,0.000000000,0.000000000,0.000000000,0.767456962,0.000048611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.702478939,0.000048611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.702478939
0.080000000,0.084000000,0.916000000,0.007004670,0.000000000,0.839004670,0.000000000,0.153990660,0.000000000,0.000578667,0.000000000,0.000000000,0.766897998,0.000583333,0.000000000,0.000000000,0.000000000,0.000000000,0.767456962,0.000048611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.702478939,0.000048611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.702478939
