# netcoevolve=0.1.0 n=2000 rho=2000 eta=3 beta=3 sd0=0 sd1=1 sc0=1 sc1=0 p1=0.75 p00=0.5 p01=0.5 p11=0.5 sample_delta=0.01 t_max=2 seed=17157 (random) output_file=output/simulation-20260102-102926.csv
# coloured motif densities include symmetry multiplicities; sums across colour patterns recover uncoloured homomorphism densities for each motif family
# beta=3 (eta=beta, rho=n)
time,col0,col1,e00,e01,e11,ne00,ne01,ne11,3cyc000,3cyc001,3cyc011,3cyc111,2p000,2p001,2p010,2p011,2p101,2p111,3p0000,3p0001,3p0010,3p0011,3p0101,3p0110,3p0111,3p1001,3p1011,3p1111,3s0_000,3s0_001,3s0_011,3s0_111,3s1_000,3s1_001,3s1_011,3s1_111
0.000000000,0.255000000,0.745000000,0.032489745,0.189740870,0.277131066,0.032440220,0.190399200,0.277798899,0.002065054,0.018082105,0.052794310,0.051391318,0.004143504,0.024151392,0.012093049,0.070512761,0.035284263,0.103050687,0.000528697,0.003081625,0.003080094,0.008979790,0.008999787,0.004487525,0.026233136,0.004490495,0.026238229,0.038338374,0.000529719,0.004622548,0.013480638,0.013138355,0.001545313,0.013489433,0.039350892,0.038362271
0.000000000,0.255000000,0.745000000,0.032489745,0.189740870,0.277131066,0.032440220,0.190399200,0.277798899,0.002065054,0.018082105,0.052794310,0.051391318,0.004143504,0.024151392,0.012093049,0.070512761,0.035284263,0.103050687,0.000528697,0.003081625,0.003080094,0.008979790,0.008999787,0.004487525,0.026233136,0.004490495,0.026238229,0.038338374,0.000529719,0.004622548,0.013480638,0.013138355,0.001545313,0.013489433,0.039350892,0.038362271
0.010000001,0.382000000,0.618000000,0.102960480,0.123022011,0.302689345,0.042845423,0.349366183,0.079116558,0.022983990,0.014983309,0.037313947,0.131200495,0.028944257,0.028000313,0.007279965,0.055387560,0.015422114,0.153249116,0.008199893,0.007615344,0.003550958,0.012111961,0.003143040,0.002580770,0.027859403,0.002192444,0.014980427,0.077840960,0.008340281,0.010531935,0.008570644,0.005226922,0.001075230,0.008526712,0.040179009,0.079017641
0.020000001,0.343000000,0.657000000,0.084709355,0.106883442,0.355462231,0.032826913,0.344044022,0.076074037,0.017619469,0.010595909,0.035705200,0.173560148,0.021840428,0.021685578,0.005223659,0.053376488,0.014278741,0.197799841,0.005669827,0.005406795,0.002287359,0.010407752,0.002366993,0.002033003,0.029568879,0.001633046,0.015362743,0.110317102,0.005766698,0.007375102,0.006839737,0.005330946,0.000658324,0.006741002,0.042746522,0.111745376
0.030000004,0.217000000,0.783000000,0.034908454,0.066247124,0.555080540,0.012095548,0.273744872,0.057923462,0.004941781,0.003331475,0.034578354,0.372908140,0.005885057,0.007805510,0.001639407,0.044569085,0.012573225,0.399199991,0.000999822,0.001238621,0.000422008,0.005072470,0.001057282,0.000898948,0.032029349,0.000648378,0.017890217,0.287341724,0.001016104,0.001599187,0.003390767,0.006511858,0.000105680,0.002949656,0.046831968,0.289480212
0.040000002,0.200000000,0.800000000,0.028231616,0.070237119,0.584209605,0.011688344,0.249922961,0.055710355,0.003426965,0.003583626,0.042632710,0.408126110,0.004185334,0.007211908,0.001720443,0.049115049,0.015303213,0.432986730,0.000627200,0.000980656,0.000378919,0.004886264,0.001327986,0.001035545,0.036385597,0.000770767,0.022496389,0.321178394,0.000637957,0.001253994,0.003863956,0.008434808,0.000102738,0.003284714,0.053569491,0.323388432
0.050000002,0.181000000,0.819000000,0.022472236,0.069679340,0.610863432,0.010214607,0.226946973,0.059823412,0.002402739,0.003305777,0.045638597,0.436525321,0.002949282,0.006177973,0.001625192,0.049874025,0.016329081,0.462966922,0.000392096,0.000734016,0.000308685,0.004272275,0.001364993,0.001020982,0.037779691,0.000733970,0.024580469,0.351201987,0.000398873,0.000943313,0.003501564,0.009683519,0.000089696,0.003196610,0.055766862,0.353580865
0.060000003,0.140000000,0.860000000,0.015255628,0.036384692,0.700710355,0.004284142,0.204535768,0.038829415,0.001533712,0.000906779,0.023730810,0.552820009,0.001745923,0.002551493,0.000453155,0.028554407,0.008290035,0.574760185,0.000201101,0.000271710,0.000071354,0.001940645,0.000348032,0.000291635,0.023423988,0.000194725,0.013546145,0.471724232,0.000204112,0.000331390,0.001254303,0.005075617,0.000015677,0.000963446,0.034478781,0.473575117
0.070000003,0.182500000,0.817500000,0.022563282,0.074740870,0.592912456,0.010668334,0.223795898,0.075319160,0.002286900,0.003576337,0.042489175,0.402929972,0.002923941,0.007175503,0.001854387,0.052100220,0.015677983,0.437475803,0.000382879,0.000869907,0.000373574,0.004874800,0.001421522,0.001147992,0.038416699,0.000813450,0.022885353,0.323123027,0.000389720,0.001150559,0.003707310,0.008532476,0.000105345,0.003600315,0.056594301,0.325841485
0.080000001,0.176500000,0.823500000,0.021429215,0.068119060,0.620307654,0.009650325,0.222721861,0.057771886,0.002183180,0.002961238,0.042610282,0.445415205,0.002734696,0.006136496,0.001519028,0.049654629,0.015290594,0.473366379,0.000352682,0.000723977,0.000287246,0.004369654,0.001254457,0.000995642,0.037887471,0.000692923,0.023178519,0.361515457,0.000358713,0.000942016,0.003347405,0.008786713,0.000077524,0.003112196,0.055981717,0.363927011
