# netcoevolve=0.1.0 n=2000 rho=2000 eta=3 beta=3 sd0=0 sd1=1 sc0=1 sc1=0 p1=0.75 p00=0.5 p01=0.5 p11=0.5 sample_delta=0.01 t_max=2 seed=63429 (random) output_file=output/simulation-20260102-094338.csv
# coloured motif densities include symmetry multiplicities; sums across colour patterns recover uncoloured homomorphism densities for each motif family
# beta=3 (eta=beta, rho=n)
time,col0,col1,e00,e01,e11,ne00,ne01,ne11,3cyc000,3cyc001,3cyc011,3cyc111,2p000,2p001,2p010,2p011,2p101,2p111,3p0000,3p0001,3p0010,3p0011,3p0101,3p0110,3p0111,3p1001,3p1011,3p1111,3s0_000,3s0_001,3s0_011,3s0_111,3s1_000,3s1_001,3s1_011,3s1_111
0.000000000,0.240500000,0.759500000,0.028920960,0.182602301,0.288480240,0.028827914,0.182899950,0.288268634,0.001734796,0.016439972,0.051926120,0.054711662,0.003480755,0.021935876,0.010988646,0.069289091,0.034648095,0.109532716,0.000419129,0.002641386,0.002641431,0.008327806,0.008344366,0.004162659,0.026321492,0.004161544,0.026307844,0.041609107,0.000419900,0.003961960,0.012492587,0.013163625,0.001326110,0.012515439,0.039482608,0.041635377
0.000000000,0.240500000,0.759500000,0.028920960,0.182602301,0.288480240,0.028827914,0.182899950,0.288268634,0.001734796,0.016439972,0.051926120,0.054711662,0.003480755,0.021935876,0.010988646,0.069289091,0.034648095,0.109532716,0.000419129,0.002641386,0.002641431,0.008327806,0.008344366,0.004162659,0.026321492,0.004161544,0.026307844,0.041609107,0.000419900,0.003961960,0.012492587,0.013163625,0.001326110,0.012515439,0.039482608,0.041635377
0.010000002,0.248000000,0.752000000,0.043815908,0.085744872,0.485919460,0.017594797,0.287433717,0.079491246,0.006584813,0.005636427,0.038159679,0.289809587,0.008119651,0.011857375,0.002844891,0.051971195,0.014545480,0.321058434,0.001517256,0.002093211,0.000850613,0.006917045,0.001654359,0.001401667,0.034256297,0.001037524,0.018839573,0.212456893,0.001543775,0.002799476,0.004653863,0.006867002,0.000237520,0.004564702,0.049897638,0.214676905
0.020000001,0.254500000,0.745500000,0.044275138,0.094732366,0.487982991,0.020400200,0.284916958,0.067692346,0.006465672,0.006481874,0.049666955,0.297611598,0.008097993,0.012579489,0.003287246,0.059383278,0.018454633,0.325445510,0.001498250,0.002135935,0.000923000,0.007649955,0.002316811,0.001812907,0.039570931,0.001316643,0.024344220,0.217287158,0.001523489,0.002831897,0.005908806,0.009402969,0.000264042,0.005693415,0.058233109,0.219205665
0.030000000,0.232500000,0.767500000,0.037607804,0.083784892,0.525309655,0.016359180,0.273281141,0.063657329,0.005158471,0.005087824,0.045760646,0.339575213,0.006394295,0.010173283,0.002543369,0.054706439,0.016735882,0.366089479,0.001098743,0.001607599,0.000660110,0.006424701,0.001801863,0.001430169,0.038088675,0.001033123,0.023083907,0.255407645,0.001118283,0.002095639,0.004907660,0.008710227,0.000186150,0.004512311,0.056051521,0.257435683
0.040000000,0.279000000,0.721000000,0.054677339,0.095866933,0.446581791,0.023063032,0.306652326,0.073158579,0.008990698,0.007021988,0.041658524,0.254119555,0.011228493,0.014822705,0.003600912,0.056214343,0.015894515,0.282468113,0.002325880,0.002895096,0.001186479,0.008414285,0.002107105,0.001779850,0.035494987,0.001306500,0.019753034,0.178912908,0.002367543,0.003863926,0.005869484,0.007109376,0.000326695,0.005715661,0.051863592,0.180784024
0.050000001,0.385500000,0.614500000,0.108973487,0.112969485,0.302963982,0.039518259,0.361047024,0.074527764,0.025668686,0.013108842,0.030615780,0.131422139,0.031932165,0.027404713,0.006324825,0.051249986,0.012740718,0.153598152,0.009405036,0.007858074,0.003271524,0.012039508,0.002452532,0.002207786,0.025837389,0.001903718,0.012365219,0.078071994,0.009551153,0.010924948,0.007487607,0.004019325,0.000907803,0.007470150,0.037123490,0.079182858
0.060000001,0.410000000,0.590000000,0.122436718,0.120314657,0.272214107,0.045542271,0.363727364,0.075764882,0.030438605,0.016605805,0.030565894,0.111203354,0.037946945,0.031026047,0.007821931,0.049771388,0.013070581,0.130332514,0.011826186,0.009408345,0.004347713,0.012308645,0.002854313,0.002346189,0.023600337,0.002157026,0.011754790,0.062641508,0.012020536,0.013105081,0.008277838,0.003883811,0.001356765,0.008019579,0.033752198,0.063603629
0.070000000,0.377000000,0.623000000,0.104739870,0.103920460,0.324991996,0.037271636,0.366056528,0.063019510,0.024681718,0.010892484,0.032121549,0.153332853,0.030255427,0.023752600,0.005276299,0.050204533,0.012706510,0.173618476,0.008792025,0.006651061,0.002602001,0.011076569,0.002168930,0.001965517,0.026722449,0.001585338,0.013168463,0.092919207,0.008938244,0.009028418,0.006868492,0.004418678,0.000701710,0.006620630,0.038577885,0.094022255
0.080000000,0.407000000,0.593000000,0.117034017,0.122223112,0.281407204,0.048494247,0.360720360,0.070121061,0.028011000,0.014977428,0.035986327,0.118223253,0.035166697,0.029271862,0.007440484,0.053567850,0.014757073,0.137682869,0.010648514,0.008504011,0.003824052,0.012332490,0.003098314,0.002590250,0.026064421,0.002119105,0.013910877,0.067553997,0.010838603,0.011673017,0.008474882,0.004897818,0.001129050,0.008526316,0.037660882,0.068508284
0.090000000,0.313500000,0.686500000,0.071117059,0.101530265,0.387310655,0.027057529,0.329120560,0.083863932,0.013628084,0.009231200,0.034884511,0.196272505,0.016835440,0.018962347,0.004538565,0.052851075,0.014030703,0.224559927,0.004012623,0.004343674,0.001830130,0.009494611,0.002123938,0.001830188,0.030505877,0.001481094,0.015714868,0.130484351,0.004080483,0.005935922,0.006166672,0.005454925,0.000524856,0.006107736,0.044054866,0.132151863
0.100000001,0.239500000,0.760500000,0.042270635,0.074685343,0.508422711,0.014998499,0.289776388,0.069846423,0.006473200,0.004373157,0.033834736,0.316344833,0.007806093,0.010089079,0.002177275,0.046959190,0.012659272,0.346026014,0.001451748,0.001778024,0.000641304,0.006116063,0.001241728,0.001092542,0.031907174,0.000798068,0.016958053,0.235773109,0.001475327,0.002351535,0.003856993,0.006095989,0.000165979,0.003616453,0.046445362,0.237912515
0.110000005,0.244000000,0.756000000,0.041730365,0.085356178,0.513732866,0.017713357,0.283756378,0.057710855,0.006024676,0.005194402,0.045367004,0.329368480,0.007486207,0.011051138,0.002652869,0.055684421,0.016574114,0.354469765,0.001355759,0.001855316,0.000726760,0.007019083,0.001858124,0.001513533,0.038402510,0.001073867,0.022642862,0.244801505,0.001378146,0.002440938,0.005118223,0.008501770,0.000195010,0.004784329,0.056506709,0.246734159
0.120000000,0.256500000,0.743500000,0.044620810,0.097839920,0.481774887,0.021076038,0.283766383,0.070921961,0.006321099,0.006693638,0.048603494,0.288526697,0.008120375,0.013483083,0.003469268,0.060978053,0.018192469,0.317975820,0.001492304,0.002312274,0.000998149,0.008198887,0.002371886,0.001935524,0.040213479,0.001391663,0.023752416,0.210114707,0.001517422,0.003103617,0.006129344,0.008911084,0.000277380,0.006055350,0.059202138,0.212128968
0.130000001,0.279000000,0.721000000,0.055642821,0.089113057,0.461683342,0.022097549,0.313406203,0.058057029,0.009365430,0.006282778,0.041190777,0.276813220,0.011584212,0.013785113,0.003109719,0.054342622,0.015243090,0.300598742,0.002431935,0.002711671,0.001024883,0.008168083,0.001873271,0.001605897,0.035352474,0.001190430,0.019598637,0.195910585,0.002472521,0.003572333,0.005694434,0.006983300,0.000264744,0.005164633,0.051763521,0.197620065
0.140000000,0.307000000,0.693000000,0.068481741,0.095389695,0.405963982,0.025660830,0.330325163,0.074178589,0.013057477,0.008142438,0.035738732,0.218489315,0.015973962,0.016977521,0.004006736,0.051557040,0.013943526,0.244050058,0.003752892,0.003806612,0.001556199,0.008791665,0.001947895,0.001658206,0.030884083,0.001295529,0.016274632,0.146980953,0.003816148,0.005132381,0.005715229,0.005779909,0.000450839,0.005502981,0.044783635,0.148589209
0.150000001,0.349000000,0.651000000,0.085943972,0.113851426,0.346795898,0.035743372,0.340773887,0.076891446,0.017560431,0.011662815,0.039050372,0.165972410,0.022098839,0.023126059,0.005831119,0.056317447,0.015676250,0.190107292,0.005725842,0.005731274,0.002535560,0.011019600,0.002778127,0.002315311,0.030742387,0.001849988,0.016639294,0.104457590,0.005822239,0.007848196,0.007595570,0.005957145,0.000742304,0.007588077,0.044522509,0.105875537
0.160000000,0.398500000,0.601500000,0.116294647,0.114707854,0.288068534,0.042387694,0.364927464,0.073613807,0.028478724,0.013991645,0.030123487,0.120674509,0.035266210,0.028601064,0.006738033,0.050359897,0.012609627,0.141906688,0.010753159,0.008483268,0.003605575,0.012124920,0.002524444,0.002251183,0.024642956,0.001936365,0.011868077,0.070100656,0.010944678,0.011704771,0.007669783,0.003823031,0.001017042,0.007681148,0.035331186,0.071092760
0.170000001,0.352000000,0.648000000,0.089094547,0.110802401,0.340589795,0.034695348,0.345617809,0.079200100,0.018905042,0.011527081,0.035432837,0.159014076,0.023506586,0.023339814,0.005650396,0.053876888,0.014418872,0.184067304,0.006245187,0.005960351,0.002552423,0.010940239,0.002524322,0.002160453,0.028989631,0.001780790,0.015046679,0.099704002,0.006345421,0.008207929,0.007203812,0.005248792,0.000731965,0.007171748,0.041859357,0.101062877
0.180000007,0.351500000,0.648500000,0.087997999,0.107840420,0.354231616,0.035440220,0.348283142,0.066206603,0.018445226,0.010242819,0.038358474,0.176333209,0.023022478,0.021800600,0.005219262,0.055091611,0.015005604,0.198278944,0.006067035,0.005489057,0.002259807,0.010753321,0.002517399,0.002161978,0.030750900,0.001641856,0.016362712,0.111179760,0.006171200,0.007424085,0.007121714,0.005826904,0.000632641,0.007046871,0.044707308,0.112474298
0.190000000,0.288000000,0.712000000,0.056746373,0.107420710,0.429992496,0.026095048,0.302896448,0.076848924,0.009082495,0.008966605,0.047088178,0.240089231,0.011673528,0.017209664,0.004541415,0.061149423,0.018098641,0.266732425,0.002422774,0.003371340,0.001538609,0.009478174,0.002722439,0.002189305,0.037838905,0.001670097,0.021953343,0.165768944,0.002462230,0.004582407,0.007115799,0.008077937,0.000457121,0.006953880,0.055362474,0.167703823
0.200000002,0.327500000,0.672500000,0.075586293,0.105168584,0.386587794,0.031559780,0.335539270,0.065558279,0.014621807,0.009195305,0.041778411,0.204629649,0.018268353,0.019259368,0.004700332,0.056891682,0.016012826,0.227429199,0.004452375,0.004441337,0.001842191,0.010058024,0.002498947,0.002109287,0.033391131,0.001562118,0.018451254,0.134013413,0.004528593,0.005972394,0.006874127,0.006735042,0.000514684,0.006801326,0.048699108,0.135486292
0.210000000,0.452500000,0.547500000,0.153968984,0.120073537,0.229190595,0.050663332,0.375661831,0.070441721,0.045353265,0.020232058,0.026010579,0.083920723,0.054551019,0.035312961,0.009092973,0.043958653,0.011415276,0.099774480,0.019430370,0.012282186,0.005869674,0.012285737,0.002809468,0.002227243,0.018850345,0.002174227,0.009175660,0.043641925,0.019741145,0.017271245,0.007982278,0.003044814,0.001900187,0.008040188,0.026599659,0.044346224
0.220000000,0.467500000,0.532500000,0.167859430,0.111138069,0.223261131,0.050572286,0.386998499,0.060170585,0.052307004,0.018210799,0.023020422,0.082697994,0.062442289,0.034461638,0.008115939,0.040986979,0.009908863,0.096881973,0.023330041,0.012601965,0.005503485,0.012150900,0.002322901,0.001968782,0.017585267,0.001908255,0.008004016,0.042188588,0.023700177,0.017554994,0.007398660,0.002504225,0.001686778,0.007185876,0.024851016,0.042810632
0.230000001,0.496000000,0.504000000,0.185360680,0.116599300,0.198150075,0.060530265,0.383618809,0.055740870,0.060032239,0.019836079,0.023756230,0.068273204,0.072133987,0.037218512,0.009118011,0.040633808,0.010275963,0.080656271,0.028214694,0.014208379,0.006374268,0.012376584,0.002618984,0.002169847,0.016361716,0.002023557,0.007816713,0.032948655,0.028685795,0.019797115,0.007729885,0.002574730,0.001970809,0.007767366,0.023184383,0.033449606
0.240000002,0.412000000,0.588000000,0.127139570,0.106892446,0.283450225,0.042483242,0.377861931,0.062172586,0.033709983,0.013261784,0.028840663,0.123068546,0.040797450,0.027439901,0.006267460,0.046698159,0.011747637,0.140638101,0.013161212,0.008584349,0.003510491,0.011492345,0.002247088,0.001967328,0.023032709,0.001682008,0.011148276,0.069944093,0.013377968,0.011745223,0.007078604,0.003702729,0.001014099,0.006821964,0.032984888,0.070871263
